college_code,college_name,branch_code,branch_name,seat_type,category,closing_merit_no,closing_percentile
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Home University Seats Allotted to Other Than Home University Candidates,GVJH,78699,51.1072039
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Home University Seats Allotted to Other Than Home University Candidates,GNT1H,102646,28.1605922
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Home University Seats Allotted to Other Than Home University Candidates,GNT2H,89544,41.9139826
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Home University Seats Allotted to Other Than Home University Candidates,GNT3H,118669,6.9738420
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Home University Seats Allotted to Other Than Home University Candidates,GOBCH,71531,56.8099848
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Home University Seats Allotted to Other Than Home University Candidates,LSCH,112781,15.5460791
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Home University Seats Allotted to Other Than Home University Candidates,LOBCH,75804,53.8866742
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,51789,70.9263207
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,81380,48.7700838
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,94110,36.1623265
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT1O,83942,46.1727561
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,100005,30.5619889
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,71832,56.7650587
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,60061,65.2657662
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSCO,61458,64.0609282
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,66213,60.7344231
03042,"Government College of Engineering, Ratnagiri",0304229310,Electrical Engineering,State Level,EWS,83996,46.1727561
03042,"Government College of Engineering, Ratnagiri",0304250410,Food Technology And Management,Home University Seats Allotted to Home University Candidates,GOPENH,116360,10.4981278
03042,"Government College of Engineering, Ratnagiri",0304250410,Food Technology And Management,Home University Seats Allotted to Home University Candidates,LOPENH,50063,71.7637042
03042,"Government College of Engineering, Ratnagiri",0304250410,Food Technology And Management,Home University Seats Allotted to Other Than Home University Candidates,GOPENH,121410,2.4401800
03042,"Government College of Engineering, Ratnagiri",0304250410,Food Technology And Management,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,99901,31.5015186
03042,"Government College of Engineering, Ratnagiri",0304250410,Food Technology And Management,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,103622,26.7890081
03042,"Government College of Engineering, Ratnagiri",0304250410,Food Technology And Management,State Level,EWS,115582,11.4426915
03042,"Government College of Engineering, Ratnagiri",0304262410,Mechatronics Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,107099,22.4871071
03042,"Government College of Engineering, Ratnagiri",0304262410,Mechatronics Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,73587,55.2181517
03042,"Government College of Engineering, Ratnagiri",0304262410,Mechatronics Engineering,Home University Seats Allotted to Other Than Home University Candidates,GOPENH,112420,16.0971905
03042,"Government College of Engineering, Ratnagiri",0304262410,Mechatronics Engineering,Home University Seats Allotted to Other Than Home University Candidates,GOBCH,119013,6.6563016
03042,"Government College of Engineering, Ratnagiri",0304262410,Mechatronics Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,105521,24.8766135
03042,"Government College of Engineering, Ratnagiri",0304262410,Mechatronics Engineering,State Level,EWS,73493,55.2181517
03042,"Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,117116,9.2499758
03042,"Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,116789,10.0599952
03042,"Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Home University Seats Allotted to Other Than Home University Candidates,GOPENH,121155,2.7571580
03042,"Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,104374,25.8381109
03042,"Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,87733,42.8034319
03042,"Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,State Level,EWS,102510,28.4665226
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GOPENH,66348,60.7344231
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GSCH,75793,53.8866742
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GOBCH,109550,19.8474395
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,LOPENH,43971,75.6487214
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,LSTH,113312,14.7866072
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,LOBCH,87573,43.0138429
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Other Than Home University Candidates,GSCH,43404,75.8471965
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Other Than Home University Candidates,GSTH,110347,18.8401670
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Other Than Home University Candidates,GVJH,50885,71.2367422
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Other Than Home University Candidates,GNT1H,40503,77.9458986
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Other Than Home University Candidates,GNT2H,46134,74.3640850
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Other Than Home University Candidates,GNT3H,115327,12.2020044
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Home University Seats Allotted to Other Than Home University Candidates,LSCH,63420,63.0502380
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,27354,85.0880607
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,28406,84.6811929
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GVJO,40404,77.9458986
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,37957,79.4729608
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT3O,52941,70.0988506
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,31566,82.9381616
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,30727,83.3246679
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSCO,50846,71.2367422
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,37359,79.5386869
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,State Level,DEFOPENS,90172,41.1873138
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,State Level,TFWS,26706,85.6396122
03042,"Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,State Level,EWS,35351,80.6330675
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,9676,94.7163569
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GSCH,15701,91.5409302
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GSTH,67765,59.6829046
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GVJH,15897,91.4761117
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GNT1H,17396,90.6493875
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GNT2H,29927,83.8902317
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GNT3H,11183,93.9573805
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,14361,92.2448203
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,10976,94.0440653
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LSCH,21321,88.5350016
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LSTH,122573,0.1228907
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LVJH,42288,76.6964455
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LNT2H,19358,89.5401523
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LOBCH,15427,91.6180999
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Home University Seats Allotted to Home University Candidates,PWDOPENH,73371,55.2181517
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,13331,92.8198061
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,20426,89.0325033
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,83978,46.1727561
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GVJO,32603,82.3877908
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT1O,19327,89.5401523
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,23633,87.2542051
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,13421,92.7351842
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,17138,90.7746979
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSCO,30149,83.6470757
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,17498,90.5561883
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,State Level,DEFOPENS,21261,88.5350016
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,State Level,TFWS,7016,96.1146647
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,State Level,DEFRSCS,86630,44.6471616
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,State Level,DEFROBCS,36685,80.0233531
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,State Level,EWS,16738,90.9867172
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Home University Candidates,GOPENH,11757,93.6474925
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Home University Candidates,GSCH,17971,90.3656056
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Home University Candidates,GSTH,35020,80.9167266
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Home University Candidates,GVJH,16145,91.2502999
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Home University Candidates,GNT1H,19664,89.4077610
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Home University Candidates,GNT2H,36391,80.2788844
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Home University Candidates,GNT3H,19280,89.5427623
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Home University Candidates,GOBCH,15884,91.4761117
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Home University Candidates,LOPENH,13226,92.8626955
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Home University Candidates,LSCH,21644,88.3304859
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Home University Candidates,LOBCH,16926,90.8966299
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Home University Seats Allotted to Other Than Home University Candidates,LSTH,84464,45.9884082
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,17580,90.5279576
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,18761,89.9192371
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,110730,18.3037194
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,22746,87.7973797
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,17509,90.5561883
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,29285,84.1506751
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,State Level,DEFOPENS,26238,85.8374792
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,State Level,TFWS,10155,94.4876909
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,State Level,EWS,17599,90.5279576
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GOPENH,34220,81.4293860
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GSCH,51153,71.1976870
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GNT1H,54141,69.3404295
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GNT2H,37961,79.4729608
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GNT3H,52124,70.8665527
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GOBCH,53077,69.7082914
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LOPENH,33452,81.8334533
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LSCH,87493,43.0138429
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LNT2H,91704,39.4196471
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LOBCH,57552,67.1125395
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Home University Seats Allotted to Other Than Home University Candidates,GVJH,96462,35.1475881
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,42201,76.7344555
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,63409,63.0502380
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT1O,58331,66.4465439
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,49164,72.6414198
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,53675,69.5290454
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,56013,67.9791157
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,59558,65.5958943
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Home University Candidates,GNT3O,57865,66.8137813
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Home University Candidates,LSCO,88359,42.5186027
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,State Level,DEFOPENS,101836,28.6995083
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,State Level,TFWS,31746,82.6809987
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,State Level,EWS,62682,63.7147595
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,60855,64.7353734
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GSCH,120881,3.3180507
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GNT1H,90939,39.5925136
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GNT2H,87952,42.8034319
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,95288,35.6983743
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,103646,26.7890081
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,98089,32.4992712
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Other Than Home University Seats Allotted to Home University Candidates,GOPENO,49661,72.4718017
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Other Than Home University Seats Allotted to Home University Candidates,GSCO,108092,21.5067519
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Other Than Home University Seats Allotted to Home University Candidates,GNT2O,115529,12.0493358
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Other Than Home University Seats Allotted to Home University Candidates,LOPENO,,
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,State Level,EWS,58956,66.2117981
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GOPENH,13781,92.6037916
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GSCH,27411,85.0880607
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GSTH,118331,7.4616793
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GVJH,45694,74.5106403
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GNT1H,20514,88.9823699
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GNT2H,32315,82.4407997
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GNT3H,43734,75.6738800
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GOBCH,19183,89.6297360
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,LOPENH,19045,89.7480201
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,LSCH,25842,86.0140851
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,LOBCH,23677,87.2542051
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,PWDOPENH,100172,30.5619889
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,24328,86.9162467
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,47363,73.5739966
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,26929,85.5965895
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,27961,84.9772018
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,33236,81.9840420
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,State Level,DEFOPENS,50115,71.7637042
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,State Level,TFWS,13008,92.9779673
